,CoxPH,RSF,GBS
0,0.8830954090107563,0.8661247156556541,0.7989171712733134
1,0.8830954090107563,0.8683095030200637,0.7989171712733134
2,0.8830954090107563,0.8773204487384676,0.7989171712733134
3,0.8830954090107563,0.8627855044519659,0.8806198848796046
4,0.8830954090107563,0.8751252440957707,0.7989171712733134
