,CoxPH,RSF,GBS
0,0.8783867992249546,0.8510272383416451,0.8241364549812583
1,0.8783867992249546,0.9011116182957711,0.8707765039235258
2,0.8783867992249546,0.9007801594411793,0.8241364549812583
3,0.8783867992249546,0.8690907988916016,0.8241364549812583
4,0.8783867992249546,0.8569859215219076,0.8241364549812583
