,CoxPH,RSF,GBS
0,0.8247283457930296,0.8570446370904352,0.8771850241207344
1,0.8247283457930296,0.9066877032553048,0.8771509312099763
2,0.8247283457930296,0.8548276508658652,0.877158507412367
3,0.8247283457930296,0.8653538370624033,0.8379412427623592
4,0.8247283457930296,0.871419534101434,0.877118732349816
